rank,comment,_product,title,link
,Cần gì giảm giá. Lên mạng thấy điện thoại ra đi cứ đều đều sau mỗi trận đấu. Hết WC ha hồ mua máy giảm giá,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,"Em thì chả thấy giảm gì, X 64GB vẫn còn hơn 1000 USD  ai bảo là giảm",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,Không ai mua vì tiệm cầm đồ nhiều quá mà.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,"CR7 và M10 đã làm Iphone giảm giá, thật không thể tin nổi.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,Vừa có bài IP 8 và 8 Plus bán chạy doanh thu cao hơn X giờ lại nói ip X cao hơn 8. Chưa hạ nhiệt mấy! Mình đợi giảm sâu thêm!,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,Sao chưa thấy Android giảm giá nhỉ? Muốn mua cái Android mà iPhone giảm giá sớm và sâu thế này thì có khi mua con iPhone dùng tạm vậy,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,Android tháng nào cũng giảm nên có gì hot đâu !,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,"chứng tỏ bạn chưa có nổi android lẫn iPhone , chắc tranh thủ xuống núi hóng thười sự nên bình luận cho kịp còn về",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,Xem ra tỉ lệ người cầm đồ IP cao quá. Giá giảm là phải thôi.Máy 30 triệu cầm đồ 10 tr bán lại 15 triệu thì dại gì đâm đầu mua 30tr.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,"Mua xong mấy hôm lại mang cầm cũng vậy ah, giờ ra chỗ cầm đồ mà canh me, có khi còn rẻ hơn nhiều nữa đấy.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,"Giảm là Ifan k vui rồi. Ifan muốn iphone giữ giá mãi cơ, để bán lại k bị lỗ =))",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,Samuraitam bảo ip chưa giảm giá bao giờ mà giờ giảm chóng mặt luôn,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,Ế quá giảm để mong bán đc. Nào ngờ người dùng giờ thông minh rồi.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,Mình thích nó k giảm để còn bán lại.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,"Xin đừng giảm giá Iphone ơi,Giảm sâu, sang chảnh chuyển chơi vơi.Vươn cao đỉnh thượng Everest,Tõm xuống lòng hồ, chẳng biết bơi.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone giảm giá hàng loạt để kích cầu dịp World Cup </h1>",https://vnexpress.net/so-hoa/iphone-giam-gia-hang-loat-de-kich-cau-dip-world-cup-3771825.html
,Úi giời cái j cũng nói dc ghê ghê,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Ngay cả khi mang trên mình một sự mệnh nhân đạo mà nó thất thế.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Đừng bao giờ đưa giá ở thị trường tự do để so sánh, đánh giá nhé. Giá chính hãng ở Appstore không hề thay đổi và không phân biệt màu sắc nhé.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Đúng vậy,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Apple quá giỏi! Họ không phải chi tiền cho QC, nhưng cả thế giới đang QC cho họ.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Mất giá nhanh đấy nhưng vẫn thua tốc độ mất giá của IPX mà các võ sĩ đạo từng tự hào ),AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Vây cho hỏi ipx lúc apple công báo giá bao nhiêu và hiện tại giá bao nhiêu ?,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,mất giá đâu bạn. ở đâu bán giá rẻ nói mình với,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Chỉ là nhất thời thôi, rồi cũng sẽ rớt giá nhanh )",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,ok men,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Tôi bỏ cuồng iphone chính là do đã tỉnh ngộ. Giờ cứ samsung mà dùng cho nó lành.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Thôi ông seeder fake nick ơi, chính vì những người như ông mà ngta có ác cảm với Samsung đấy. Một cty quá xảo quyệt trong truyền thông",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Các bạn cuồng ây phôn ơi, vào đóng góp cho hội từ thiện đi nào, khách hang họ chê hết cả rồi kìa )",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Samuraitam nói ip ko mất giá, chỉ giảm nhiều chứ. Để mọi người có công nghệ trải nghiệm",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Đỏ...hàng tháng.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Chả hiểu dùng cái Iphone thì nó có nâng giá trị của người sử dụng lên nhiều không.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Mặc áo 100 usd và mặc áo 100K VND cái nào sướng hơn.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Nó không nâng trong mắt người bên cạnh mà chính là do khổ chủ ""tự kỷ"" cho rằng khi cầm nó dường như dc người khác ngưỡng mộ! Khi đến một tầm tuổi nào đó thì con người sẽ nghĩ khác: về nhà cửa con cái, sự nghiệp,... nên ip dành cho giới trẻ thôi.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,bỏ tiền mua IP và nhìn th hàng xóm mua dc gì vs chừng đó tiền ~~! nản ...,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Tớ ko hiểu về iP lắm, nhưng nhìn cái camera kia thì phải là 6+ chứ có phải iP 8 đâu nhỉ?",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Nói thật, giá IP tại VN lẽ ra nên tầm 10 triệu thì may ra còn tồn tại.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Mấy thánh nào khi phán thì động nảo xíu nhe, nó chỉ trở về giá gốc thôi, giá Apple bán các nước trên thế giới ấy, chứ có mất giá đâu mà phang mà chém ",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Thật khổ cho iFan Việt Nam mỗi lần iPhone có hàng mới là luôn phải mua hàng chính hãng lẫn hàng xách với giá cắt cổ so với các nước khác trong khu vực.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Hàng ngày ra đường, thấy một nửa người dùng điện thoại là Apple rồi, nhưng chưa thấy cái mầu đỏ nào, người VN ta tiếp kiệm từng đồng để mua Apple, mua pin dự phòng giá rẻ, dây charge điện giá rẻ, có ai điên mua màu đỏ đắt thêm mấy triệu nữa.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Mấy fan lại có dịp cãi nhau haa cứ xem mấy hãng TQ bám Sam đã, Ip bao giờ giá trị nó bị tụt 1 bậc thì lúc đó hãng hay. Số 1 vẫn là số 1 k phải số 2 thì k nên tranh luận",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Thật ra Apple tung ra những sản phẩm này để bán được iPhone x thôi,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Màu đỏ chỉ lòe loẹt thêm...,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Mình cứ thấy tội tội cho cái ông""samuraitam"" này quá. Cứ thấy có ip là ông phải vào bênh cho bằng đươc.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Úi giời cái j cũng nói dc ghê ghê,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Ngay cả khi mang trên mình một sự mệnh nhân đạo mà nó thất thế.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Đừng bao giờ đưa giá ở thị trường tự do để so sánh, đánh giá nhé. Giá chính hãng ở Appstore không hề thay đổi và không phân biệt màu sắc nhé.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Đúng vậy,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Apple quá giỏi! Họ không phải chi tiền cho QC, nhưng cả thế giới đang QC cho họ.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Mất giá nhanh đấy nhưng vẫn thua tốc độ mất giá của IPX mà các võ sĩ đạo từng tự hào ),AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Vây cho hỏi ipx lúc apple công báo giá bao nhiêu và hiện tại giá bao nhiêu ?,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,mất giá đâu bạn. ở đâu bán giá rẻ nói mình với,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Chỉ là nhất thời thôi, rồi cũng sẽ rớt giá nhanh )",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,ok men,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Tôi bỏ cuồng iphone chính là do đã tỉnh ngộ. Giờ cứ samsung mà dùng cho nó lành.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Thôi ông seeder fake nick ơi, chính vì những người như ông mà ngta có ác cảm với Samsung đấy. Một cty quá xảo quyệt trong truyền thông",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Các bạn cuồng ây phôn ơi, vào đóng góp cho hội từ thiện đi nào, khách hang họ chê hết cả rồi kìa )",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Samuraitam nói ip ko mất giá, chỉ giảm nhiều chứ. Để mọi người có công nghệ trải nghiệm",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Đỏ...hàng tháng.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Chả hiểu dùng cái Iphone thì nó có nâng giá trị của người sử dụng lên nhiều không.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Mặc áo 100 usd và mặc áo 100K VND cái nào sướng hơn.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Nó không nâng trong mắt người bên cạnh mà chính là do khổ chủ ""tự kỷ"" cho rằng khi cầm nó dường như dc người khác ngưỡng mộ! Khi đến một tầm tuổi nào đó thì con người sẽ nghĩ khác: về nhà cửa con cái, sự nghiệp,... nên ip dành cho giới trẻ thôi.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,bỏ tiền mua IP và nhìn th hàng xóm mua dc gì vs chừng đó tiền ~~! nản ...,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Tớ ko hiểu về iP lắm, nhưng nhìn cái camera kia thì phải là 6+ chứ có phải iP 8 đâu nhỉ?",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Nói thật, giá IP tại VN lẽ ra nên tầm 10 triệu thì may ra còn tồn tại.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Mấy thánh nào khi phán thì động nảo xíu nhe, nó chỉ trở về giá gốc thôi, giá Apple bán các nước trên thế giới ấy, chứ có mất giá đâu mà phang mà chém ",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Thật khổ cho iFan Việt Nam mỗi lần iPhone có hàng mới là luôn phải mua hàng chính hãng lẫn hàng xách với giá cắt cổ so với các nước khác trong khu vực.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Hàng ngày ra đường, thấy một nửa người dùng điện thoại là Apple rồi, nhưng chưa thấy cái mầu đỏ nào, người VN ta tiếp kiệm từng đồng để mua Apple, mua pin dự phòng giá rẻ, dây charge điện giá rẻ, có ai điên mua màu đỏ đắt thêm mấy triệu nữa.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Mấy fan lại có dịp cãi nhau haa cứ xem mấy hãng TQ bám Sam đã, Ip bao giờ giá trị nó bị tụt 1 bậc thì lúc đó hãng hay. Số 1 vẫn là số 1 k phải số 2 thì k nên tranh luận",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Thật ra Apple tung ra những sản phẩm này để bán được iPhone x thôi,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,Màu đỏ chỉ lòe loẹt thêm...,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,"Mình cứ thấy tội tội cho cái ông""samuraitam"" này quá. Cứ thấy có ip là ông phải vào bênh cho bằng đươc.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone 8 màu đỏ mất giá nhanh ở Việt Nam </h1>",https://vnexpress.net/so-hoa/iphone-8-mau-do-mat-gia-nhanh-o-viet-nam-3749154.html
,null,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Loạt smartphone màu sắc mới lạ vừa lên kệ </h1>",https://vnexpress.net/so-hoa/loat-smartphone-mau-sac-moi-la-vua-len-ke-3740285.html
,null,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Ảnh thực tế iPhone 8 và 8 Plus màu đỏ </h1>",https://vnexpress.net/so-hoa/anh-thuc-te-iphone-8-va-8-plus-mau-do-3736231.html
,"Với những bạn đã lỡ thay màn hình ip8 từ 1 linh kiện ko chính hãng thì đây đúng là 1 tin quá vui và quá tốt , dẫu biết rằng tiền nào của nấy nhưng Apple là luôn luôn lắng nghe , còn nhà ai kia thì lâu lâu mới hiểu !!",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple ra iOS 11.3.1 sửa lỗi iPhone 8 thành 'cục gạch' </h1>",https://vnexpress.net/so-hoa/apple-ra-ios-11-3-1-sua-loi-iphone-8-thanh-cuc-gach-3741678.html
,"ios chỉ dành riêng cho mỗi mình apple còn android dùng cho cả thế giới này, apple thích làm gì làm các thánh chỉ biết ngồi đó chờ apple rớt quả nào lượm quả đó thôi giống như chờ sung rụng vậy.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple ra iOS 11.3.1 sửa lỗi iPhone 8 thành 'cục gạch' </h1>",https://vnexpress.net/so-hoa/apple-ra-ios-11-3-1-sua-loi-iphone-8-thanh-cuc-gach-3741678.html
,Ai bảo dùng đồ không chính hãng chi. Đã mua được IP lại không có tiền thay màn á?,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple ra iOS 11.3.1 sửa lỗi iPhone 8 thành 'cục gạch' </h1>",https://vnexpress.net/so-hoa/apple-ra-ios-11-3-1-sua-loi-iphone-8-thanh-cuc-gach-3741678.html
,lỡ xài đồ tặng giống em sao bác ơi...,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple ra iOS 11.3.1 sửa lỗi iPhone 8 thành 'cục gạch' </h1>",https://vnexpress.net/so-hoa/apple-ra-ios-11-3-1-sua-loi-iphone-8-thanh-cuc-gach-3741678.html
,"Không phải ai mua được ip cũng là người có tiền. Nhiều sinh viên dành dụm tiền mua trả góp ip, xong ăn mì gói tháng này qua tháng kia, nên ip hư hỏng gì cũng là vấn đề lớn.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple ra iOS 11.3.1 sửa lỗi iPhone 8 thành 'cục gạch' </h1>",https://vnexpress.net/so-hoa/apple-ra-ios-11-3-1-sua-loi-iphone-8-thanh-cuc-gach-3741678.html
,Giờ mỗi lần apple có bản cập nhật là phải cầm 1 bông hoa rồi ngồi bứt từng cánh hoa 1 để xem có quyết định cập nhật hay không. Run quá mà :D,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple ra iOS 11.3.1 sửa lỗi iPhone 8 thành 'cục gạch' </h1>",https://vnexpress.net/so-hoa/apple-ra-ios-11-3-1-sua-loi-iphone-8-thanh-cuc-gach-3741678.html
,"Cứ có bản cập nhật là mình lên ngay, còn hơn Android, mua cái đt đắt tiền 2 năm sau ngưng, ko đc phép lên bản mới nhất, có lỗi thì đợi lòi mắt mới đc fix. Vừa mới bán S9+ chuyển qua iPhone X.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple ra iOS 11.3.1 sửa lỗi iPhone 8 thành 'cục gạch' </h1>",https://vnexpress.net/so-hoa/apple-ra-ios-11-3-1-sua-loi-iphone-8-thanh-cuc-gach-3741678.html
